Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Name.1,Team.1,Season,Age,G.1,AB,PA.1,H,1B,2B,3B,HR.1,R.1,RBI.1,BB,IBB,SO,HBP,SF,SH,GDP,SB.1,CS,AVG.1,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%.1,K%.1,BB/K,OBP.1,SLG.1,OPS,ISO.1,BABIP.1,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA.1,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR.1,Dol,Spd,wRC+.1,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%.1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR.1,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),NameASCII,PlayerId,MLBAMID,date,wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def.1,wSB,UBR,Age Rng,Off.1,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA.1,L-WAR,PPTV,CPTV,BPTV,DSV,DGV,BTV,wPPTV,wCPTV,wBPTV,wDSV,wDGV,wBTV,EBV,ESV,wOppTeamV,wTeamV,wNetBatV,TG,Bats,Fantasy,$,FPTS,FPTS/G,SPTS,SPTS/G,XBR,W,ERA,SV,BS,IP,HR/9,BK,BB/9,K/BB,tERA,W.1,L,ERA.1,GS,CG,ShO,SV.1,BS.1,IP.1,TBF,ER,HBP.1,WP,BK.1,RS,BU.1,BUH.1,K/9,BB/9.1,K/BB.1,H/9,HR/9.1,WHIP,LOB%,FIP,IFFB%.1,Starting,Start-IP,Relieving,Relief-IP,RAR.1,Dollars,tERA.1,xFIP,inLI,gmLI,exLI,Pulls,Zone%.1,HLD,SD,MD,ERA-,FIP-,xFIP-,SIERA,RS/9,E-F
Charlie Blackmon,COL,1,4.0,0,1,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.75,0.5,0.5649930387735367,,256.840561428686,-0.023018020670861,0.7271864777185396,-0.0957560501992702,0.0789816958407042,Charlie Blackmon,COL,2024.0,37.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,22.0,12.0,10.0,1.0,0.0,0.0,0.5,0.0,2.0,0.75,0.5,1.25,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5649930387735367,0.8203587778598443,1.2882710643798485,0.7502044983894006,-0.0110873989760875,0.1209479197859764,-0.0846686512231826,0.7647505048416928,0.0789816958407042,0.6318535667256343,1.60119047125,256.840561428686,0.0667439848184585,-0.05528399720788,0.1220279783010482,0.8200000524520874,0.0713664144277572,1.236600041389465,,0.0,0.0862696841359138,-0.0322958990926399,0.5,91.18181818,,,0.31818182,91.57142857,0.09090909,79.5,0.09090909,89.0,,,,,,,0.0342985354363918,,0.2880914211273193,0.096498891711235,0.5195919275283813,,,0.3118048676035621,,4.1155917303902765,4.824944585561752,25.979596376419067,,,0.11764706,0.8,0.27272727,1.0,1.0,1.0,0.22727273,0.25,0.0,-0.023018020670861,0.27272727,,0.31818182,,,0.22727273,,0.09090909,,,0.09090909,,,,91.28333536783856,,91.38571602957587,,,91.17999877929688,,79.39999389648438,,,88.80000305175781,,,-4.790628433227539,,-1.1878536769321986,,,-7.308006286621094,,4.6571044921875,,,-6.611075401306152,,,6.339841842651367,,6.4934283665248325,,,-0.3054938793182373,,-6.140854835510254,,,0.6849322319030762,,,0.1680799499154091,,0.2955730445683002,,,-0.1712335981428623,,0.0984223820269107,,,Charlie Blackmon,7859,453568,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Goldschmidt,STL,1,4.0,0,0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,-0.0072336345911026,-1.006285944757893,-0.0650214212946593,-0.0968731975616879,Paul Goldschmidt,STL,2024.0,36.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2.0,13.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9986033977846642,-0.53069111126466,-0.99905231016679,0.0071313646622002,0.1209479197859764,-0.0721527859568595,-0.9379872887301286,-0.0968731975616879,-0.7749855804935034,0.14285714,-100.0,-0.0340559445321559,-0.0340559445321559,0.0,-0.5789999961853027,-0.0610759481787681,0.339599996805191,,0.0,-0.101166695356369,0.0008841722334611,0.66666667,93.8,0.13333333,82.0,,,0.06666667,80.0,,,0.13333333,86.0,,,,,-0.2737234532833099,-0.350627064704895,,-0.0572940893471241,,-0.3671163916587829,,-2.7372345328331,-17.53135323524475,,-5.72940893471241,,-18.355819582939148,,0.66666667,0.55555556,0.6,0.25,0.6,0.44444444,0.6,1.0,0.33333333,-0.0072336345911026,0.26666667,,,0.13333333,,0.4,0.13333333,0.06666667,,,,,,,94.4250030517578,,,85.75,,93.25,81.94999694824219,79.9000015258789,,,,,,-6.233043193817139,,,-7.171642780303955,,-10.047017415364584,9.090387344360352,5.313498973846436,,,,,,8.308561325073242,,,5.306265830993652,,3.305784543355306,1.084675669670105,-5.633531093597412,,,,,,-0.1335026957094669,,,-0.3712094128131866,,-0.1429867707192897,-0.3547543287277221,-0.0579699426889419,,,Paul Goldschmidt,9218,502671,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starling Marte,NYM,1,5.0,0,0,1.0,0.0,0.0,0.4,0.0,0.333333333,0.2,0.2,0.2,0.1763421416282654,,11.870563481047276,-0.0069793000002391,-0.5339085196707468,-0.1364640220999717,-0.0520233104738608,Starling Marte,NYM,2024.0,35.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,1.0,0.0,0.0,21.0,8.0,13.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.4,0.0,0.333333333,2.0,0.0,0.666666666,0.333333333,0.0,0.0,0.0,0.0,0.1763421416282654,-0.538600181646559,0.0462901765034463,-0.5269292196705077,-0.0774930268526077,0.1511848997324705,-0.058970995247364,-0.5037224451176893,-0.0520233104738608,-0.4161864837908865,0.14285714,11.870563481047276,-0.0963959693908691,-0.1154879480600357,0.0190919805318117,-0.4370000660419464,-0.0444105751812458,0.9545599818229676,,0.0,-0.0577888675034046,-0.0431958492524531,0.57142857,95.58333333,0.33333333,84.28571429,,,0.04761905,76.0,0.04761905,89.0,,,,,,,-0.5035141706466675,-0.1088714599609375,,0.0344077162444591,0.04739710688591,,,-4.195951422055563,-1.5553065708705358,,3.4407716244459152,4.739710688591003,,,0.27272727,0.9,0.57142857,0.33333333,1.0,0.83333333,0.47619048,0.6,0.0952381,-0.0069793000002391,0.38095238,,,,,0.19047619,0.33333333,0.04761905,,,0.04761905,,,,96.0875015258789,,,,,94.3499984741211,84.32856968470982,75.5,,,88.5999984741211,,,-0.8834390640258789,,,,,-10.398163795471191,1.7459310804094588,4.872628688812256,,,-9.064098358154297,,,10.59854793548584,,,,,4.230152606964111,-0.8275532041277204,-3.15407943725586,,,3.1823649406433105,,,-0.246262677013874,,,,,-0.2630618475377559,-0.1087797470390796,0.0350487045943737,,,Starling Marte,9241,516782,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yan Gomes,CHC,1,4.0,1,1,1.0,0.0,0.0,0.25,0.75,0.5,0.5,0.5,1.25,0.7328304499387741,,385.4572442517877,-0.0069026293931528,1.358505060969558,-0.2085262686014175,0.1325361936434434,Yan Gomes,CHC,2024.0,36.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,16.0,4.0,12.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,1.25,1.75,0.75,0.5,1.0,0.333333333,0.333333333,0.333333333,0.0,1.0,0.0,0.0,0.7328304499387741,1.3607015460298253,1.8286138325498296,1.365407690362711,-0.295689046382904,0.1209479197859764,0.0871627777814865,1.283298869690564,0.1325361936434434,1.0602895491475477,0.14285714,385.4572442517877,0.1236080527305603,-0.0297719631344079,0.1533800065517425,0.5480000376701355,0.0597926899790763,0.5708000063896179,,0.0,0.0908427238464355,0.1257095735377162,0.375,95.0,0.25,83.25,0.0625,92.0,0.3125,81.8,,,,,,,,,-0.7708520293235779,0.3927503824234009,0.0,1.2348953485488892,,,,-12.847533822059631,9.818759560585022,0.0,24.697906970977783,,,,0.55555556,0.85714286,0.6875,0.4,1.0,0.72727273,0.4375,0.75,0.1875,-0.0069026293931528,0.0625,,0.0625,,,0.3125,0.25,0.3125,,,,,,,92.4000015258789,,92.4000015258789,,,95.4,83.17500305175781,81.72000122070312,,,,,,-4.061269760131836,,1.2206965684890747,,,-10.14714813232422,9.225455284118652,5.644058609008789,,,,,,8.644896507263184,,3.075094699859619,,,3.2016414642333983,-2.266231298446656,-8.251170349121093,,,,,,0.0,,0.0,,,-0.7841163016855717,0.3986447602510452,1.2117753140628338,,,Yan Gomes,9627,543228,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nolan Arenado,STL,1,4.0,0,0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.1722826808691024,,7.092436817959874,-0.010394723387435,-0.4547929785241064,0.0609612166881561,-0.0269050553074903,Nolan Arenado,STL,2024.0,33.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,5.0,10.0,0.0,0.0,0.0,0.25,0.0,1.0,0.25,0.0,0.25,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1722826808691024,-0.4439493427545455,0.0239629437654587,-0.4443982551366713,0.0513446256518363,0.1209479197859764,0.0096165910363197,-0.2605116845135268,-0.0269050553074903,-0.2152404424599225,0.14285714,7.092436817959874,-0.0435360223054885,-0.0473200157284736,0.0037839936558157,-0.1569999605417251,-0.0165611766278743,0.5102999806404114,,0.0,-0.0474047549068927,-0.0379098129103588,0.66666667,93.2,0.2,82.66666667,,,,,,,0.13333333,85.0,,,,,-0.1744742095470428,-0.2921503782272339,,,,0.1442949920892715,,-1.744742095470429,-9.738345940907797,,,,7.214749604463577,,0.28571429,0.75,0.53333333,1.0,0.83333333,0.875,0.53333333,0.75,0.06666667,-0.010394723387435,0.13333333,,,0.13333333,,0.53333333,0.2,,,,,,,,94.4000015258789,,,85.25,,92.7249984741211,82.73333740234375,,,,,,,-6.106002330780029,,,-8.623727798461914,,-10.145468711853027,7.692704518636067,,,,,,,7.646298408508301,,,6.89698600769043,,3.877305030822754,1.859642664591472,,,,,,,0.0,,,0.147431693971157,,-0.1736787855625152,-0.2959766983985901,,,,Nolan Arenado,9777,571448,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Trout,LAA,1,4.0,1,1,2.0,0.0,0.0,0.0,0.75,0.0,0.25,0.25,1.0,0.5124027729034424,,242.45330280488795,0.0203030798584222,0.6722888566220305,-0.0480110272765159,0.0782857194694403,Mike Trout,LAA,2024.0,32.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,3.0,0.0,0.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.25,0.75,0.0,0.333333333,0.0,0.25,0.75,0.0,0.333333333,0.0,0.0,0.5124027729034424,0.651047480445554,1.1189597669655584,0.6519857767636082,-0.0419143922626972,0.1209479197859764,-0.0060966350138187,0.7580116234386466,0.0782857194694403,0.6262857557555228,0.14285714,242.45330280488795,0.0869739353656768,-0.0810160189867019,0.1679899543523788,1.0690001249313354,0.1084728688001632,1.0439000129699707,,0.0,0.0654996708035469,0.0178166758628639,0.5,93.0,0.25,81.6,,,0.25,77.0,,,,,,,,,1.531156301498413,-0.4037318527698517,,-0.4287499487400055,,,,15.31156301498413,-8.074637055397034,,-8.57499897480011,,,,0.09090909,0.44444444,0.25,1.0,1.0,1.0,0.45,0.25,0.0,0.0203030798584222,0.4,,,,,0.1,0.25,0.25,,,,,,,92.6999969482422,,,,,93.39999389648438,81.35999755859375,77.05999755859375,,,,,,-3.1706855297088623,,,,,-8.896480560302734,8.288838195800782,7.523501586914063,,,,,,10.583795547485352,,,,,7.8741865158081055,-1.0471829414367675,-10.320867919921875,,,,,,0.1563266888260841,,,,,1.3784676045179367,-0.4083399884402752,-0.4350546263158321,,,Mike Trout,10155,545361,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randal Grichuk,ARI,1,4.0,1,1,1.0,0.0,0.25,0.0,1.0,0.0,0.333333333,0.5,1.333333333,0.6846854537725449,,348.8720627505532,0.0081031583249568,1.1985155063692945,-0.1147114485502243,0.1257018173031807,Randal Grichuk,ARI,2024.0,32.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,2.0,1.0,0.0,0.0,16.0,6.0,10.0,0.0,0.0,0.0,0.25,0.0,1.0,0.5,1.333333333,1.833333333,1.0,0.0,2.0,0.0,0.666666666,0.333333333,0.0,1.0,0.0,0.0,0.6846854537725449,1.2057015354756728,1.673613821995677,1.1904123480443374,-0.0277607142925262,0.1209479197859764,-0.086950734257698,1.2171241351414934,0.1257018173031807,1.0056145384254458,0.14285714,348.8720627505532,0.0636119842529296,-0.0440240129828453,0.107635997235775,0.652999997138977,0.0568320229649543,0.8519999980926514,,0.0,0.0647218748927116,0.009940078622941,0.5625,94.11111111,0.3125,89.2,,,,,,,0.125,86.0,,,,,1.1560399532318115,0.0665254890918731,,,,-0.0389156937599182,,12.84488836924235,1.3305097818374634,,,,-1.9457846879959104,,0.25,0.75,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.0081031583249568,0.1875,,0.125,0.125,,0.375,0.1875,,,,,,,,95.19999186197916,,88.25,86.05000305175781,,93.38333129882812,89.76666259765625,,,,,,,-2.442275047302246,,1.256380558013916,-5.417271614074707,,-6.206692377726237,-1.313375473022461,,,,,,,8.90142567952474,,2.719068050384521,2.166374921798706,,8.091360727945963,5.486815770467122,,,,,,,-0.1084213219583034,,-0.3587345108389854,-0.0393643677234649,,1.2621502503752708,0.4304166212677955,,,,Randal Grichuk,10243,545341,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcell Ozuna,ATL,1,4.0,0,0,1.0,0.0,0.0,0.25,0.0,0.333333333,0.25,0.25,0.25,0.2204276770353317,,36.83659163590368,-0.0270862504839897,-0.3292113682259172,-0.1017441749572753,-0.0307391151587246,Marcell Ozuna,ATL,2024.0,33.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0,1.0,0.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.5,0.0,0.333333333,1.0,0.333333333,0.333333333,0.333333333,0.0,0.0,0.0,0.0,0.2204276770353317,-0.288949332200393,0.1789629543196112,-0.3021251177419274,,0.1209479197859764,-0.1017441749572753,-0.2976354658607691,-0.0307391151587246,-0.245912921269797,0.14285714,36.83659163590368,-0.0011479977983981,-0.0239039976149797,0.0227559991180896,-0.0619999766349792,-0.0063008144497871,0.3761999905109405,,0.0,-0.0420512445271015,0.0389996819876156,0.5,92.875,0.375,84.33333333,,,,,0.125,81.0,,,,,,,0.4415014088153839,-0.5889514088630676,,,-0.1168181151151657,,,5.518767610192299,-9.81585681438446,,,-5.8409057557582855,,,0.4,0.66666667,0.5,0.25,1.0,0.625,0.375,0.25,0.1875,-0.0270862504839897,0.1875,,,,,0.3125,0.375,,,,0.125,,,,95.59999593098958,,,,,90.9,84.26666768391927,,,,80.94999694824219,,,-2.317682902018229,,,,,-8.697953033447266,1.2605264981587727,,,,-6.628508567810059,,,7.893768946329753,,,,,5.32615966796875,-0.6745173931121826,,,,0.3960025906562805,,,0.1248446367681026,,,,,0.3246839754283428,-0.596658531576395,,,,Marcell Ozuna,10324,542303,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gio Urshela,DET,1,4.0,0,0,1.0,0.0,0.0,0.25,0.0,0.666666666,0.5,0.5,0.5,0.4408553540706634,,195.0880978363772,-0.0314818769693374,0.4037210008027395,-0.0029805758385919,0.0551992838671201,Gio Urshela,DET,2024.0,32.0,1.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,2.0,0.0,13.0,5.0,8.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.5,1.0,0.0,0.666666666,1.0,0.666666666,0.333333333,0.0,0.0,0.0,0.0,0.0,0.4408553540706634,0.4207047333838781,0.8886170199038824,0.435202877772077,0.0003256791387684,0.1209479197859764,-0.0033062549773603,0.5344742190572797,0.0551992838671201,0.4415942709369609,0.14285714,195.0880978363772,0.2992640137672424,-0.1125060021877288,0.4117700159549713,0.5730000734329224,0.0571001544594764,2.003700017929077,,0.0,0.048983134329319,0.1003725631750142,0.46153846,94.0,,,0.15384615,88.5,0.15384615,78.0,0.23076923,83.66666667,,,,,,,0.1944532990455627,,-0.096209779381752,0.0717987865209579,-0.2818919122219085,,,3.240888317426046,,-4.810488969087601,3.5899393260478973,-9.396397074063618,,,0.16666667,0.71428571,0.46153846,1.0,0.8,0.83333333,0.53846154,0.25,0.07692308,-0.0314818769693374,0.23076923,,0.15384615,,,0.23076923,,0.15384615,,,0.23076923,,,,97.03333536783856,,88.5999984741211,,,90.33333333333331,,77.89999389648438,,,83.46666463216145,,,-3.2260831197102866,,2.8143749237060547,,,9.50348218282064,,2.1293320655822754,,,8.715316772460938,,,10.604137420654297,,8.479958534240723,,,5.555662155151367,,-4.326976299285889,,,5.049533843994141,,,0.4361611604690552,,-0.0973343104124069,,,-0.2379713095724582,,0.0731270276010036,,,Gio Urshela,10681,570482,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Canha,DET,1,5.0,0,0,0.0,0.0,0.0,0.2,0.2,0.25,0.2,0.2,0.4,0.2508892297744751,,61.46204658180409,0.0055340738035738,-0.2149434177630526,-0.0753575600683689,-0.0127169726085956,Mark Canha,DET,2024.0,35.0,1.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,3.0,0.0,17.0,7.0,10.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.6,0.2,0.25,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.2508892297744751,-0.238600172051875,0.3462901860981303,-0.2204774915666264,0.0154627300798892,0.1511848997324705,-0.0908202901482582,-0.1231337352150065,-0.0127169726085956,-0.1017357808687648,0.14285714,61.46204658180409,-0.0308160111308097,-0.0969420298933982,0.0661260187625885,-0.7430000305175781,-0.0740408599376678,0.9535999894142152,,0.0,-0.0412377417087554,0.0089222934360057,0.52941176,92.44444444,,,0.11764706,88.5,0.23529412,78.75,0.11764706,84.5,,,,,,,-0.3570074141025543,,0.6741975545883179,-0.3065210878849029,-0.2683281302452087,,,-3.9667490455839367,,33.709877729415894,-7.663027197122574,-13.416406512260435,,,0.125,0.44444444,0.29411765,1.0,0.75,0.8,0.52941176,0.2,0.05882353,0.0055340738035738,0.11764706,,0.11764706,,,0.41176471,,0.23529412,,,0.11764706,,,,94.25,,88.75,,,91.7714320591518,,78.67500305175781,,,84.19999694824219,,,-1.372633934020996,,2.013755798339844,,,9.32036590576172,,-0.4097718298435211,,,9.140138626098633,,,9.687592506408691,,8.19795036315918,,,5.844151633126395,,-1.6511938571929932,,,5.046805381774902,,,-0.2949760146439075,,0.6803145259618759,,,-0.1068585440516471,,-0.3101724721491337,,,Mark Canha,11445,592192,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
